"obj_ID","alpha","delta","u","g","r","i","z","run_ID","rerun_ID","cam_col","field_ID","spec_obj_ID","class","redshift","plate","MJD","fiber_ID"
1237658608759013888,184.662450096962,66.1103831718772,25.77761,22.05651,20.35933,19.42212,18.95338,3058,301,4,73,7853397978698242048,"GALAXY",0.5189372,6975,56720,895
1237679323396571648,31.2577759168825,-4.32461061357886,23.06751,20.63041,18.90688,18.29433,17.79564,7881,301,4,230,4946193289449854976,"GALAXY",0.3383737,4393,55944,418
1237679323386806784,8.91377190032564,-4.90499598880941,22.11826,21.69586,20.53595,19.45892,19.03022,7881,301,4,81,7925267553764792320,"GALAXY",0.6211711,7039,56572,211
1237679323393622272,24.5502796323375,-4.50725840039207,23.5864,22.44683,21.69713,21.02054,20.46297,7881,301,4,185,10505906300537559040,"GALAXY",0.6957952,9331,57711,488
1237651735769252352,208.08284323388,1.7664425982281,24.53869,22.73297,21.05564,20.98867,20.83473,1458,301,2,556,4544259381911640064,"QSO",4.070181,4036,55330,463
1237679461364269824,23.6958989802341,19.8222336448778,22.8866,22.93873,21.29491,20.91323,20.8911,7913,301,5,106,8160676292779595776,"GALAXY",0.2664217,7248,56630,559
1237662306187215616,208.472683657984,39.8056430383246,22.75669,22.35935,21.4858,20.48042,19.77537,3919,301,3,46,9962146950941005824,"GALAXY",0.7170494,8848,57875,671
1237655126092218624,205.632308674185,5.21144210584383,20.79379,19.50863,18.59546,17.90555,17.22372,2247,301,5,299,5388806363219777536,"STAR",-0.0001176961,4786,55651,907
1237662225691705856,223.459938686184,33.9350644300051,21.52223,21.25482,21.41863,21.0747,20.90517,3900,301,5,582,12315364903259232256,"QSO",1.631758,10938,58514,988
1237658423017931264,162.328546380807,6.41196537587969,22.64442,21.61844,20.10842,19.10414,18.71584,3015,301,2,321,5464035503195314176,"GALAXY",0.4930585,4853,55928,157
1237658423018258944,162.973558686857,6.44055945873779,24.34789,22.40096,20.71502,19.73817,19.24146,3015,301,2,326,5464003067602294784,"GALAXY",0.5100733,4853,55928,39
1237673807043297280,119.206940589951,17.1097159235001,18.46669,17.88514,25.49612,24.87711,16.09237,6597,301,1,159,3072583118935320576,"STAR",-9.301251e-05,2729,54419,8
1237666089514762752,18.2603326995931,14.6427011370219,22.49211,22.01465,20.76257,19.82984,19.32283,4800,301,2,19,5251436688056801280,"GALAXY",0.5472457,4664,56192,871
1237679323394605824,26.7975738883112,-4.61726524855822,25.60482,24.99625,21.17989,20.16872,19.33784,7881,301,4,200,8886766294978025472,"GALAXY",0.6029382,7893,57286,139
1237680243071058176,23.0687597554316,-6.54659705474226,20.46775,18.31304,17.07115,16.59673,16.23178,8095,301,5,453,8062802440515508224,"GALAXY",0.1772155,7161,56625,848
1237680267207311360,340.493425339571,17.5398068019443,24.86074,20.42871,18.76528,18.18785,17.84464,8101,301,2,103,5665785721107273728,"GALAXY",0.302,5032,56208,936
1237665567155617792,241.878499400212,15.1154570153133,16.41624,15.27659,15.20374,15.21774,15.25356,4678,301,5,267,2473614799359993856,"STAR",-0.000126765,2197,53555,46
1237654381443351040,145.472113300734,55.1535243712144,24.85523,21.35847,19.60467,18.91186,18.4575,2074,301,2,163,6428927612438206464,"GALAXY",0.4109288,5710,56658,142
1237661362376146944,216.036676456763,43.5861258951768,20.8695,18.87219,17.71285,17.25687,16.9604,3699,301,5,168,1570734321289947136,"GALAXY",0.2055668,1395,52825,378
1237678598622675200,349.313580475743,3.65797764020691,22.04413,20.40251,18.69942,18.08074,17.70081,7712,301,6,258,4824610941860861952,"GALAXY",0.3370693,4285,55881,472
1237658204523922432,224.939202611283,42.1890326700277,25.40828,23.30108,20.89024,19.7008,19.25924,2964,301,3,511,6816351794933028864,"GALAXY",0.5596005,6054,56089,559
1237658300600942848,142.753732438583,6.56256623638675,17.11462,15.29508,14.59974,14.24279,13.95725,2986,301,6,162,1346633234162673664,"GALAXY",0.01814245,1196,52733,207
1237658300598256384,136.540730545537,5.91066641227174,25.02612,23.42867,21.16988,19.81154,19.10004,2986,301,6,121,5482139236487682048,"STAR",-0.0001263113,4869,55896,482
1237661388143920128,221.692361978479,52.4408947073696,23.07637,22.61088,21.35982,20.1664,19.42718,3705,301,5,137,7565041153172854784,"GALAXY",0.5708035,6719,56390,435
1237664874045243648,128.577155172582,22.3164825963033,19.12675,18.13954,17.76874,17.61891,17.55914,4517,301,2,114,10802029802900707328,"STAR",0.000702875,9594,58135,531
1237667781237080320,216.30361322411,18.2598967418642,20.21873,18.28148,17.47038,17.07278,16.7702,5194,301,1,661,3123325307608655872,"GALAXY",0.08104988,2774,54534,287
1237665565531046144,208.986778588965,22.5364268817269,20.35888,18.34254,17.30205,16.85458,16.48574,4678,301,2,54,3133393810294335488,"GALAXY",0.1164241,2783,54524,52
1237655125540274432,171.041262324109,5.01238622387235,22.01937,20.96853,20.79712,20.65852,20.55979,2247,301,4,69,5369671292181305344,"QSO",2.261402,4769,55931,926
1237658205048406272,184.969889490264,50.2128801181136,21.20585,20.46427,20.16908,19.57088,19.24302,2964,301,4,322,9261711032342304768,"QSO",0.5533321,8226,57423,212
1237652947453280256,3.25694872138237,-10.0260365490895,19.48548,18.46568,17.80544,17.50468,17.16126,1740,301,3,43,733135972501317632,"GALAXY",0.07610074,651,52141,637
1237652947458195712,14.6647390730943,-10.0443803497373,20.63811,19.09814,17.75963,16.84535,16.26331,1740,301,3,118,739726170924279808,"STAR",1.582624e-05,657,52177,36
1237668294445301760,165.601773181738,19.4677710149486,20.12481,18.56461,17.61071,17.17133,16.8915,5313,301,5,45,2798021867263256576,"GALAXY",0.1677951,2485,54176,584
1237678825708126976,325.334198129045,4.43691682529959,21.62098,21.23933,20.67369,20.48288,20.33897,7765,301,5,91,12749839669757499392,"QSO",1.2824,11324,58395,542
1237648721761403136,165.783341670306,0.410178841974856,20.16921,18.42658,17.31852,16.88453,16.51953,756,301,4,334,312013119549368320,"GALAXY",0.152909,277,51908,505
1237648721761796352,166.792108546146,0.267418129365936,19.68896,17.92558,16.93947,16.44535,16.05409,756,301,4,340,313098887147579392,"GALAXY",0.1120535,278,51900,359
1237658300605989632,154.289586342584,7.35741897091593,23.58722,22.45755,20.40907,19.49224,18.96918,2986,301,6,239,6005561747427317760,"GALAXY",0.421191,5334,55928,42
1237663204922622464,19.266275102456,0.791546910809886,23.01516,22.33941,21.82541,21.61158,21.33084,4128,301,5,252,9896824131911178240,"STAR",-0.0008693715,8790,57363,596
1237664337709499136,158.439242991791,34.1701981214051,24.71231,23.71291,21.73939,20.54726,19.85226,4392,301,3,88,11564312424418138112,"GALAXY",0.5398093,10271,58497,707
1237678890668196096,25.3676349533411,-1.39355057821239,21.39081,20.59921,20.30596,20.12243,19.70347,7780,301,6,71,8832913584705263616,"QSO",2.29125,7845,56980,832
1237678890665443328,19.0462196232319,-1.53673556605319,24.19173,22.80979,22.26605,21.4904,20.88419,7780,301,6,29,10573387458359351296,"GALAXY",0.8786381,9391,58072,223
1237678890664394752,16.7171384929782,-1.47182602015013,19.25167,18.16816,17.75491,17.60376,17.54532,7780,301,6,13,10507061343559112704,"STAR",-0.0003055627,9332,58072,594
1237680264538816768,3.78463148866916,-6.70648258543829,21.44062,20.97448,19.75206,19.01342,18.63009,8100,301,5,345,8049312806695360512,"GALAXY",0.5528808,7149,56593,925
1237653665258012928,148.110145218788,2.4037332122356,19.41624,19.24634,19.24146,18.93741,18.97858,1907,301,4,170,541692302498752512,"QSO",1.7536,481,51908,489
1237680267203183616,330.870076798717,16.1115498584741,22.8712,22.4312,20.4922,19.34169,18.90474,8101,301,2,40,5698453579213592576,"GALAXY",0.5547135,5061,55806,997
1237657596222898688,121.143564371544,36.5557723126391,22.13288,21.58969,21.27423,21.06369,20.60114,2822,301,6,110,10533946047713269760,"QSO",2.542073,9356,57809,96
1237678598616187392,334.46179620375,3.40521478085558,23.85586,20.84196,19.06704,18.41649,18.16345,7712,301,6,159,4865251084321708032,"GALAXY",0.3369858,4321,55504,864
1237678598630670592,7.61225077011443,3.55556744950637,25.72586,20.89762,19.12921,18.46417,18.06845,7712,301,6,380,4842536828493125632,"GALAXY",0.3681432,4301,55810,150
1237673704499774464,102.423062970058,37.0812905673256,22.41217,20.49958,19.57233,19.20864,18.9173,6573,301,2,141,3039947414766118912,"STAR",9.070326e-05,2700,54417,64
1237652934030263296,310.775122763909,-6.73160860904355,20.20881,18.83951,18.30749,18.09991,18.00793,1737,301,2,24,2158428246419466240,"STAR",-0.0006307928,1917,53557,284
1237661362372739584,205.617643403042,46.1190865851335,22.05686,21.64194,20.64729,19.62908,19.15056,3699,301,5,116,7462648032921933824,"GALAXY",0.6729025,6628,56366,667
1237661362376802816,217.95524239967,42.9778734920181,22.91142,21.27568,19.59794,18.60816,18.18925,3699,301,5,178,6819688263135287296,"GALAXY",0.5319129,6057,56099,409
1237680264536326656,358.086768454162,-6.71559290429713,22.51168,21.35427,19.61312,18.61319,18.06123,8100,301,5,307,8045891126174177280,"GALAXY",0.504254,7146,56573,765
1237680242527371520,7.37800670407731,-7.47103357545948,23.4831,21.6623,20.55955,19.53803,18.91759,8095,301,4,349,8052538774935328768,"GALAXY",0.601388,7152,56660,373
1237651539793346816,224.183345265984,62.9084583783737,24.49761,19.73654,19.23183,19.19488,19.06087,1412,301,5,281,7862427988239079424,"QSO",3.422827,6983,56447,978
1237671166168596736,167.534808396189,-17.0492748634013,20.56841,19.54515,19.11037,18.92609,18.80648,5982,301,2,57,3048952967169337344,"STAR",0.0001421652,2708,54561,58
1237666089516925440,18.9227796729841,19.527913869174,23.4452,22.36414,20.62463,19.64141,19.13424,4800,301,2,52,5779467246121539584,"GALAXY",0.531422,5133,55860,811
1237657629531570944,193.716044396876,52.3755978665999,23.07452,23.4031,21.92718,20.66525,19.88351,2830,301,4,456,9257359440331692032,"GALAXY",0.6266584,8222,57431,765
1237671768536776704,231.716058300762,59.3842942821661,24.63464,21.5717,23.04448,21.61443,22.82687,6122,301,4,42,9486993831486576640,"STAR",1.123054e-06,8426,58224,586
1237678584112414976,26.4165585651701,23.4422518776747,21.62921,20.88788,20.69855,20.21964,19.91751,7709,301,3,33,8599827015238178816,"QSO",0.5976484,7638,56981,740
1237658423023173888,174.25388639127,6.77244489527857,23.32519,21.10388,19.28592,18.70104,18.38864,3015,301,2,401,5367393104340211712,"GALAXY",0.3664548,4767,55946,830
1237664874046095616,130.395795397309,23.2977935660318,20.04363,18.89741,18.47244,18.27477,18.2438,4517,301,2,127,3797798457369010176,"STAR",0.0005531964,3373,54940,502
1237670964854063104,152.65954731963,16.6850054947496,15.57975,15.01548,14.59279,14.54788,14.36456,5935,301,3,241,2912757004495775744,"GALAXY",0.01699517,2587,54138,196
1237672766053417984,350.136428577071,20.0649709562465,26.51961,22.31952,20.40092,19.49146,19.10637,6354,301,6,202,6893917669495691264,"GALAXY",0.4825513,6123,56217,118
1237665567152668928,235.214053736344,17.3674605703486,20.14969,20.05466,20.3258,20.61367,20.9416,4678,301,5,222,3147048920731904000,"STAR",-0.0001521942,2795,54563,577
1237678619577811712,28.6410755592339,2.91273783446416,22.58472,22.30941,20.59355,19.40044,18.86522,7717,301,5,520,4807658940254148608,"GALAXY",0.6516687,4270,55511,241
1237662637442336000,224.514793864629,12.0815212097097,23.05279,23.59907,21.1146,19.89373,19.30124,3996,301,4,134,6170102289359198208,"GALAXY",0.7181008,5480,56001,621
1237657070088552704,34.5866615778954,-0.506125806853513,19.77059,18.28015,17.38374,16.87829,16.55804,2700,301,2,97,457201980192876544,"GALAXY",0.1409328,406,51876,315
1237657070090060032,38.1676879947604,-0.531845052385872,19.81071,18.54854,18.08018,17.80391,17.67684,2700,301,2,120,1205872654519658496,"GALAXY",0.03272734,1071,52641,123
1237657070090125568,38.2826534949243,-0.608163316468708,24.91644,21.54309,19.76683,18.87854,18.42918,2700,301,2,121,4215430086630070272,"GALAXY",0.4928913,3744,55209,221
1237678579288834560,352.440397458291,23.6306793223802,25.43768,22.15399,21.51137,21.56077,21.9025,7708,301,2,159,7339886188646651904,"GALAXY",0.2675111,6519,56566,526
1237678598631850752,10.2840163455267,3.70323009850298,24.78327,22.38793,20.46469,19.40313,19.01053,7712,301,6,398,4844757012280793088,"GALAXY",0.5093737,4303,55508,35
1237678598632505600,11.737543313321,3.64178658695768,23.20084,22.84061,22.40997,21.40147,22.37258,7712,301,6,408,10634334762695940096,"GALAXY",0.8877386,9445,58097,764
1237679255202300416,20.6163296009791,-4.03231265906331,21.63803,21.71495,21.28406,20.61392,20.01887,7865,301,5,52,10508052553358661632,"GALAXY",0.9283816,9333,58076,104
1237662195603472640,194.96362516887,42.7331055379727,22.51382,21.95179,21.52312,21.52379,21.7578,3893,301,5,224,9430595474703013888,"QSO",0.8121417,8376,57786,210
1237667211039539968,120.670403389622,13.8020508468187,20.86943,18.72718,17.35154,16.84038,16.43542,5061,301,3,41,2551302994524137472,"GALAXY",0.1999625,2266,53679,50
1237667211044913408,132.199505863422,19.0069625245101,19.15062,17.83041,17.29837,17.10335,17.04492,5061,301,3,123,2568295947268286464,"GALAXY",0.01404778,2281,53711,430
1237667211040784896,123.355159379682,15.0106352431565,20.22324,17.97211,16.67752,16.20576,15.82887,5061,301,3,60,2555903076884047872,"GALAXY",0.182843,2270,53714,401
1237667211065032704,181.723204301362,29.5742721187644,20.32897,18.2646,17.1987,16.68902,16.27143,5061,301,3,430,2505134227234777088,"GALAXY",0.1349043,2225,53729,25
1237668331499488000,239.259474370826,9.90882482559885,25.9103,20.67473,18.78258,18.12553,17.62525,5322,301,2,199,2840712886756599808,"GALAXY",0.3663508,2523,54572,245
1237663457777879040,320.33415023093,0.129232394231929,26.43791,23.26366,22.97961,21.9608,21.47432,4187,301,4,85,10384246167181744128,"GALAXY",0.9071528,9223,57927,259
1237671956447297792,206.44379107004,-3.06906337423836,21.42838,19.41275,18.02394,17.45255,17.08786,6166,301,2,129,4553233321426180096,"GALAXY",0.2187873,4044,55359,342
1237671956442579456,202.094545833687,6.86519066262863,25.28737,22.2842,20.84074,19.77605,19.29921,6166,301,2,57,5448471362573457408,"GALAXY",0.5752029,4839,55703,879
1237678584113398016,28.8624117789607,23.0519278846612,22.28627,21.50526,21.12934,20.97957,20.37729,7709,301,3,48,5755607019752282112,"QSO",2.967232,5112,55895,24
1237668310554050816,236.146962805051,12.5695720770982,21.07681,19.07759,17.71473,17.16295,16.73415,5317,301,3,85,2833904985551431680,"GALAXY",0.2116277,2517,54567,54
1237663332149690880,85.901562063853,-0.744690967046279,23.45484,20.87814,18.85196,17.44595,16.5883,4158,301,2,79,1402937054874068992,"STAR",5.254399e-05,1246,54478,239
1237663332150149376,86.831103181756,-0.786148238105986,22.32934,21.92352,20.07964,19.05784,18.30106,4158,301,2,86,1404077218216306688,"GALAXY",0.8851559,1247,52677,291
1237663332150214912,86.993996390532,-0.811441733369587,22.14386,19.71151,17.7184,16.59289,15.7803,4158,301,2,87,8170711535876069376,"GALAXY",0.9688045,7257,56658,203
1237671936043975680,258.375713111027,35.3094680219759,25.5599,22.14839,20.6487,19.71265,18.98871,6161,301,4,95,5622908882924099584,"STAR",-7.858566e-05,4994,55739,599
1237671936041353728,254.853905147149,40.5735681303997,20.08201,18.55698,17.58279,17.15136,16.82706,6161,301,4,55,712816996579829760,"GALAXY",0.1445981,633,52079,445
1237679321786417664,32.3653235049008,-5.67639028875728,25.96097,22.02019,20.21396,19.2882,18.87963,7881,301,1,237,4947357946806032384,"GALAXY",0.4851067,4394,55924,559
1237664337707139072,152.217529058093,32.5384811862654,17.27775,16.20749,15.87595,15.64459,15.49936,4392,301,3,52,2.197789935057e+18,"GALAXY",0.01978305,1952,53378,121
1237665565548938240,249.860876103438,10.5821132851636,23.98825,21.00187,19.22085,18.52065,18.09796,4678,301,2,327,4588071072356915200,"GALAXY",0.4080645,4075,55352,105
1237678598634012672,15.2491691611873,3.58748026991847,25.87056,23.71854,21.6427,20.28162,19.96438,7712,301,6,431,4849260062538225664,"GALAXY",0.6728506,4307,55531,33
1237660765375562496,131.821031672504,31.5828646277012,25.39521,22.51951,21.36669,20.46426,20.08134,3560,301,5,166,12007942275793704960,"STAR",0.000152464,10665,58456,799
1237660765371564288,123.483697951672,26.1279447129396,20.64761,19.5743,19.30357,19.23575,19.16407,3560,301,5,105,5025128327444453376,"STAR",0.0001969454,4463,55868,862
1237668354036400640,259.000705687775,41.7268318720146,19.98011,19.88865,20.10052,20.26787,20.28759,5327,301,4,21,2540070386754755584,"STAR",0.002410197,2256,53859,146
1237666089516859904,18.9694916046372,19.4010916109437,23.10083,22.32241,20.58043,19.63296,19.08586,4800,301,2,51,5779479615627352064,"GALAXY",0.5728091,5133,55860,856
1237680243069747712,20.12613274739,-6.7891373724224,21.11027,20.84069,19.53533,18.57361,18.3158,8095,301,5,433,8060560261059467264,"GALAXY",0.6684194,7159,56603,883
1237657070089797888,37.5527189685497,-0.595235176493302,20.17489,18.32483,17.52649,17.14392,16.84512,2700,301,2,116,458302865270663168,"GALAXY",0.04193708,407,51820,224
1237657070091567360,41.5426518417993,-0.448776043934976,18.93202,17.88446,17.46281,17.2708,17.18547,2700,301,2,143,460554391062079488,"GALAXY",0.02956763,409,51871,223
1237657070091305472,40.8844835967659,-0.584608058829397,22.86142,20.52036,19.09502,18.56611,18.18036,2700,301,2,139,908673556215261184,"GALAXY",0.2612367,807,52295,263
1237657070092288256,43.1294359746171,-0.614139213378592,21.50352,21.05074,20.14303,19.82408,19.19533,2700,301,2,154,1202533987008931840,"QSO",0.3134246,1068,52614,265
1237671768535662848,227.772311203963,57.8506977017668,25.41149,21.85263,21.61222,21.41801,21.88248,6122,301,4,25,7643738423237564416,"QSO",1.557082,6789,56401,14
1237664093970104832,123.731331450559,22.598620509714,21.35407,19.96892,19.22208,18.66086,18.20831,4335,301,5,88,5043070703311804416,"STAR",0.0001521103,4479,55592,600
1237678619575976192,24.3660851461102,2.88827228869284,18.52721,16.45907,15.49406,15.03771,14.69182,7717,301,5,492,8829480633166485504,"GALAXY",0.07876524,7842,56899,631
1237678619566277120,2.19267133708422,3.07603165448047,23.34051,22.78367,22.38106,21.57363,21.5245,7717,301,5,344,10629679154327738368,"GALAXY",0.7808547,9441,58022,211
1237678619570603008,12.14146440419,3.09332245402497,23.38364,22.80002,21.12766,20.09578,19.14235,7717,301,5,410,9852807113440778240,"GALAXY",0.8340905,8751,57685,207
1237651539793609216,225.041270434512,62.3760673760781,24.53486,21.30287,19.90817,19.73112,19.50379,1412,301,5,285,7862161356669343744,"QSO",3.673828,6983,56447,8
1237650795136352768,123.459039474325,-0.697495875569885,20.93377,19.4464,18.83946,18.56548,18.42473,1239,301,2,21,2338565364415227904,"STAR",0.0002197299,2077,53846,259
1237657627914928128,171.718210676672,50.5424008701721,16.97095,15.95219,15.46548,15.24588,15.08549,2830,301,1,364,989699867775363072,"GALAXY",0.02331581,879,52365,123
1237657627904901376,140.828919346929,41.7580491240851,19.1282,17.9695,17.42461,17.12337,16.90501,2830,301,1,211,1057309941825562624,"GALAXY",0.1230982,939,52636,327
1237662663208861952,220.692125710774,34.5081935529987,20.76399,20.61226,20.29746,20.24643,20.34958,4002,301,4,84,12107952200296454144,"QSO",1.38421,10754,58224,89
1237661362378572288,222.942713885347,41.3749521849507,22.9407,22.35858,20.40969,19.46111,18.92904,3699,301,5,205,6815163772652771328,"GALAXY",0.5617445,6053,56091,333
1237651496831877376,119.453912276192,46.5197579059821,19.8796,18.45832,17.80009,17.42444,17.18368,1402,301,5,101,493230227590244352,"GALAXY",0.06844819,438,51884,313
1237658423023502080,175.120125221673,6.85265881239339,23.40787,22.86281,20.85232,19.51909,19.09208,3015,301,2,406,6054031793879013376,"GALAXY",0.6736778,5377,55957,247
1237679478003270400,350.436041057559,22.2257085137785,26.14625,22.79972,20.82415,19.60775,18.96409,7917,301,4,45,6884009145449863168,"GALAXY",0.6142031,6114,56209,935
1237657070089470208,36.7566418500529,-0.57899005442163,20.51542,19.50553,18.95924,18.55182,18.47149,2700,301,2,111,1754170526558873600,"GALAXY",0.1063549,1558,53271,67
1237657070091502336,41.3991378797108,-0.50039282844949,23.84289,21.54885,19.99316,18.78172,18.16481,2700,301,2,142,4775060068734621696,"GALAXY",0.5762094,4241,55450,431
1237657070090387712,38.8205636564419,-0.604817996050255,23.08622,21.23408,19.37737,18.67731,18.25492,2700,301,2,125,4216578526944712704,"GALAXY",0.4131548,3745,55234,303
1237661966894301952,188.20218079919,42.0974981004838,22.76658,22.6126,21.41578,19.89692,19.13325,3840,301,3,191,5294126866642524160,"GALAXY",0.7341661,4702,55618,529
1237662337863778816,236.230732555903,35.4303315423194,21.76256,21.6384,21.62588,21.33313,21.08311,3926,301,6,64,12092238254973409280,"GALAXY",0.7880508,10740,58223,266
1237661971721617920,183.119607730611,7.58592031848234,24.43631,21.30194,20.64906,20.3942,20.52892,3841,301,4,122,6072039870012086272,"STAR",0.0005096574,5393,55946,224
1237668292836065792,169.024085635553,18.6089730829522,23.91436,22.14765,20.76873,19.75475,19.20054,5313,301,2,66,6630642905756489728,"GALAXY",0.5631466,5889,56038,794
1237668292837376512,172.191074578419,18.8370772393444,23.53001,21.99218,20.48153,19.53839,19.07758,5313,301,2,86,6619276979333257216,"GALAXY",0.5138832,5879,56047,405
1237655126079111168,175.535339210406,5.49859715228019,19.3018,17.82327,16.50524,16.04765,16.06676,2247,301,5,99,943654794923370496,"GALAXY",0.1309554,838,52378,548
1237661070867562752,170.082581173311,15.5476936513051,20.69453,18.89317,17.72097,17.26033,16.94848,3631,301,6,356,1973792478528038912,"GALAXY",0.162957,1753,53383,327
1237667781749900032,158.00412965033,19.4273449966458,26.22362,22.98587,21.07711,19.90189,19.37368,5194,301,2,294,6626087354171152384,"GALAXY",0.5627162,5885,56036,605
1237665565531046144,209.037698851422,22.6412650721138,18.56348,17.36586,16.81208,16.45094,16.24922,4678,301,2,54,3133381990544336896,"GALAXY",0.08114068,2783,54524,9
1237659324946710528,224.216839753191,52.5650111356784,18.64124,17.11893,16.20811,15.76097,15.36433,3225,301,2,102,1310609383956178944,"GALAXY",0.1344884,1164,52674,225
1237659324949659904,232.864134131174,48.572703299886,26.02701,22.69612,21.58256,20.58311,19.88558,3225,301,2,147,9491389941504301056,"GALAXY",0.6696149,8430,57488,195
1237678920216347136,27.2959132970954,12.1679693714756,23.70008,21.54049,21.147,21.16336,21.14408,7787,301,5,380,5245745330843310080,"STAR",-0.0001977996,4659,55587,646
1237678618508591872,38.896274133158,1.79417177011176,22.1836,22.61768,22.46016,21.34129,20.31895,7717,301,3,589,1.056222796511e+19,"GALAXY",0.8954094,9381,58073,585
1237678618481328640,336.513667225803,1.92131052885722,23.48291,22.54077,22.32405,21.21315,20.93189,7717,301,3,173,1.0404679217854e+19,"GALAXY",0.7687663,9241,58014,866
1237662225691247104,222.222542491803,34.3097634781969,21.47327,21.34247,21.25022,21.11575,20.7153,3900,301,5,575,12315317624259237888,"QSO",2.02752,10938,58514,816
1237662225692622848,225.673818316975,33.1185373565183,21.47421,20.48008,19.9677,19.79539,19.76515,3900,301,5,596,3304617459700492288,"STAR",5.11476e-05,2935,54652,368
1237662225693147136,227.072234200817,32.5571079061138,18.5882,16.93421,16.26123,16.00802,15.88521,3900,301,5,604,3304669411624904704,"STAR",-0.0001927416,2935,54652,557
1237659324417245696,242.855128431366,41.1235348552034,22.0871,21.60084,21.43256,21.09295,21.01146,3225,301,1,215,9601689381435103232,"QSO",1.709219,8528,57896,54
1237659324420784896,249.674076562362,35.1757727788397,24.6844,21.7752,21.1111,21.07007,21.05994,3225,301,1,269,5851429456988887040,"STAR",-0.0004953735,5197,55828,464
1237659326566695424,248.373048631866,38.8773689873306,20.85826,20.43074,20.10471,20.10164,20.12532,3225,301,5,245,12079808826196645888,"QSO",1.082068,10729,58248,104
1237659326567023104,248.906231619776,38.3558618178216,21.8166,21.79925,21.63093,21.60361,21.27657,3225,301,5,250,12076606772636571648,"QSO",1.869061,10726,58199,743
1237659326567613184,250.022099356422,37.239497229725,22.82475,22.02967,22.01677,22.16078,21.31517,3225,301,5,259,5846878582354499584,"STAR",-0.001209215,5193,56066,292
1237678887987773952,34.3310431938701,-3.29369959857569,22.90015,22.29268,22.06311,21.58432,20.73833,7780,301,1,131,10496979646146697216,"GALAXY",0.4141151,9323,58047,781
1237680264536982016,359.665959528289,-6.83309953862761,22.75402,22.1666,20.23962,19.28507,18.86072,8100,301,5,317,8047006305859426304,"GALAXY",0.5235584,7147,56574,726
1237668332573229312,239.470846114456,10.6770956798957,20.5101,18.74248,17.73742,17.20505,16.80236,5322,301,4,199,2840710962611251200,"GALAXY",0.1067721,2523,54572,238
1237679502717747456,22.8009972172254,18.2891597477452,23.60528,22.46659,22.08248,21.67788,21.86908,7923,301,2,326,8157167751276025856,"GALAXY",0.1085656,7245,56636,83
1237650371557458176,184.063034916424,-1.72521692896722,19.21785,18.10848,17.48395,17.03346,16.83037,1140,301,5,208,375027512121518080,"GALAXY",0.1225418,333,52313,374
1237657596220080128,116.202302545544,31.5147288001947,20.37745,20.20577,19.9702,19.94385,19.8308,2822,301,6,67,11586789459103078400,"QSO",1.387659,10291,58101,558
1237679478003991552,352.201741976103,22.4115407393536,24.99037,22.30168,20.86661,19.71592,19.25383,7917,301,4,56,6885096013163681792,"STAR",-0.0001537048,6115,56237,793
1237679321786810880,33.2419738745861,-5.50885963281198,21.97433,22.11108,21.33311,20.45079,20.17178,7881,301,1,243,9145807655113349120,"GALAXY",0.6614402,8123,56931,446
1237652934030197760,310.668852377526,-6.58457606273622,20.549,17.98891,16.76656,16.31718,16.06156,1737,301,2,23,2157294645099390976,"STAR",-8.835045e-05,1916,53269,256
1237661362368872448,192.906786150163,47.7219123452088,18.81502,17.68536,17.24047,16.96683,16.79482,3699,301,5,57,1640537646495197184,"GALAXY",0.03881476,1457,53116,369
1237680504511726080,356.753550840384,35.0153864851345,21.65171,21.6082,21.34705,21.01644,20.83994,8156,301,4,217,8736059828278155264,"QSO",1.516328,7759,58401,736
1237680242524028928,359.654862416641,-7.39244016697288,19.72329,17.61038,16.56762,16.08588,15.70683,8095,301,4,298,8046883160557115392,"GALAXY",0.117848,7147,56574,278
1237660958106583552,121.089019135362,24.0243193845418,21.88567,21.33807,21.38494,21.32996,20.95294,3605,301,4,80,12520106887545640960,"GALAXY",0.0414849,11120,58510,363
1237670963781501696,155.645208172258,16.3676025189075,23.81835,23.79655,21.73087,21.13403,20.92302,5935,301,1,259,6008979030556301312,"STAR",0.0001677184,5337,55987,186
1237648721743578368,125.130394424438,0.379096734344114,22.87135,22.24579,20.4999,19.58892,19.24422,756,301,4,62,5393174452015224832,"QSO",6.708982,4790,55888,414
1237665565546251008,244.093404215939,12.9762022914802,23.46266,21.5029,20.7911,19.90666,19.80533,4678,301,2,286,4582453672970311680,"QSO",0.647224,4070,55681,149
1237678618493911552,5.32812791350551,2.21139223644379,22.78807,21.86444,21.75924,21.8203,21.9318,7717,301,3,365,4841573101820205056,"STAR",4.958172e-05,4300,55528,740
1237678598622806272,349.63768522878,3.55611612461814,22.7697,20.2016,18.39675,17.77822,17.38912,7712,301,6,260,4826738490183276544,"GALAXY",0.308841,4287,55483,20
1237673704503968512,114.036052309941,40.3288458467443,21.84434,21.25306,20.97601,20.92946,21.02589,6573,301,2,205,10548741355164948480,"QSO",2.585463,9369,58054,673
1237664877800850432,138.984159794831,27.0524736397492,26.21856,21.89891,22.61339,21.7715,22.1316,4518,301,1,76,10811080707675543552,"GALAXY",1.559074,9602,58131,690
1237678619566735872,3.18959585141471,2.96683164094597,23.59126,22.08402,20.68955,19.88477,19.47769,7717,301,5,351,4839334220982933504,"GALAXY",0.5729112,4298,55511,787
